artist,title,popularity,key
Bon Jovi,Who Say's You Can't Go Home (feat. Jennifer Nettles),1092,G Major
The Dave Clark Five,Catch Us If You Can,1092,G Major
Streetlight Manifesto,A Moment of Silence,1090,G Major
Soda Stereo,Hombre al agua,1089,G Major
Buck Owens,Truck Drivin' Man,1089,G Major
Seven Mary Three,Water's Edge,1089,G Major
Switchfoot,Politicians,1089,G Major
Elvis Presley,Suspicious Minds,1088,G Major
Elvis Presley,Suspicious Minds,1088,G Major
Trophy Scars,Nola,1087,G Major
Steve Miller Band,"Dance, Dance, Dance",1087,G Major
Tom Petty and the Heartbreakers,Stop Draggin' My Heart Around,1086,G Major
Kenny Chesney,The Good Stuff,1085,G Major
Stone Temple Pilots,Vasoline,1082,G Major
Vicetone,Stars (original mix),1081,G Major
U2,Trip Through Your Wires,1081,G Major
Wolfgang Gartner,Montezuma,1077,G Major
Marilyn Manson,mOBSCENE,1076,G Major
Gipsy Kings,Baila Me,1072,G Major
Dimmu Borgir,Burn in Hell,1071,G Major
R.E.M.,It’s the End of the World (As We Know It) (instrumental),1071,G Major
Story of the Year,And The Hero Will Drown,1070,G Major
Depeche Mode,Just Can’t Get Enough,1069,G Major
Big Head Todd and The Monsters,Boom Boom,1069,G Major
Trophy Scars,El Cowboy Rojo,1066,G Major
Bon Jovi,I'll Be There for You (live),1064,G Major
Foo Fighters,A Matter of Time,1064,G Major
Shanice,Saving Forever for You (instrumental),1063,G Major
Rush,One Little Victory,1062,G Major
Foreigner,Juke Box Hero,1062,G Major
John Mellencamp,Our Country,1061,G Major
U2,New York,1059,G Major
The Sheepdogs,Laid Back,1059,G Major
Muddy Waters,I Want You to Love Me,1058,G Major
The Moody Blues,"Have You Heard, Part 1 - The Voyage - Have You Heard, Part 2",1057,G Major
Bob Dylan,Bob Dylan's 115th Dream,1057,G Major
Muddy Waters,Train Fare Blues,1054,G Major
The Allman Brothers Band,Stormy Monday,1054,G Major
The Stone Roses,I Wanna Be Adored,1054,G Major
Dinosaur Jr.,Get Me,1054,G Major
B.B. King,Key To The Highway,1051,G Major
The Clash,Police and Thieves,1051,G Major
Frank Zappa,"Oh, in the Sky",1050,G Major
Deftones,7 Words,1050,G Major
Aerosmith,Train Kept a Rollin',1049,G Major
Jethro Tull,Locomotive Breath,1047,G Major
dream,Heart on Wave (original mix),1045,G Major
Floor Thirteen,Blame It on Me,1045,G Major
Silverchair,Young Modern Station,1044,G Major
Wings,Junior’s Farm,1044,G Major
Five Horse Johnson,I Can't Shake It,1043,G Major
Dave Douglas,A Single Sky,1042,G Major
Kavinsky,Wayfarer,1042,G Major
Tech N9ne,Im'ma Tell (instrumental),1042,G Major
3 Doors Down,Duck and Run,1040,G Major
3 Doors Down,If I Could Be Like That,1040,G Major
The Beatles,I Want to Hold Your Hand,1039,G Major
Tom Odell,Another Love,1038,G Major
Green Day,Nightlife,1037,G Major
Jesse Frederick,Family Matters,1035,G Major
Audioslave,Sound of a Gun,1034,G Major
Godsmack,Nothing Else Matters,1034,G Major
Frank Sinatra,That’s Life,1032,G Major
Starfield,Hosanna,1032,G Major
Judas Priest,Rock Forever,1032,G Major
Christian McBride,E Jam,1030,G Major
Calvin Harris,We'll Be Coming Back (Killsonik remix),1027,G Major
The Who,We’re Not Gonna Take It,1027,G Major
You Me at Six,Bite My Tongue (feat. Oli Sykes),1026,G Major
SOHN,Tempest,1025,G Major
Randy Brecker,Streeange,1024,G Major
The Strokes,Hard to Explain,1024,G Major
Deftones,Doomed User,1024,G Major
Peaches,Boys Wanna Be Her (Tommie Sunshine's Brooklyn Fire Retouch),1024,G Major
Breaking Benjamin,You,1023,G Major
Gin Blossoms,Follow You Down,1021,G Major
They Might Be Giants,Boss of Me,1019,G Major
Megadeth,Into the Lungs of Hell,1019,G Major
Cheap Trick,Elo Kiddies,1017,G Major
Steve Miller Band,Shu Ba Da Du Ma Ma Ma Ma,1017,G Major
Andrew W.K.,I Want to See You Go Wild,1016,G Major
Climax Blues Band,Gotta Have More Love,1015,G Major
Keith Urban,Blue Ain’t Your Color,1014,G Major
Perry Como,It’s Beginning to Look a Lot Like Christmas,1012,G Major
Fergie,L.A. Love (La La),1011,G Major
Snoop Dogg,Riders on the Storm (Fredwreck remix),1010,G Major
Stone Temple Pilots,Atlanta,1010,G Major
KISS,Heaven’s on Fire (live),1009,G Major
Dave Douglas,Strange Liberation,1008,G Major
Switchfoot,Lonely Nation,1008,G Major
Robert Plant,In the Mood,1007,G Major
Graham Kendrick,"Shine, Jesus, Shine",1005,G Major
Sum 41,Moron,1005,G Major
The Moody Blues,Are You Sitting Comfortably?,1003,G Major
Intocable,Amor maldito,1003,G Major
The Decemberists,The Crane Wife 1 & 2,1003,G Major
Scott Weiland,Hyper-Fuzz-Funny-Car,1003,G Major
Niccolò Paganini,24 Caprices Op. 1: No. 15 in E minor,1002,G Major
The Mooney Suzuki,Shake That Bush Again,999,G Major
AC-DC,The Razors Edge,998,G Major
Metallica,"Broken, Beat & Scarred",998,G Major
Dananananaykroyd,Muscle Memory,997,G Major
Gwen Stefani,Misery,997,G Major
Metallica,My Apocalypse,997,G Major
They Might Be Giants,Boss of Me (theme from Malcolm in the Middle),996,G Major
Yo‐Yo Ma,"Suite no. 1 in G major, BWV 1007: I. Prélude",995,G Major
Dropkick Murphys,Sunshine Highway,995,G Major
The Offspring,The Noose,994,G Major
George Winston,Moon,993,G Major
Nero,Won’t You (Be There),992,G Major
Avenged Sevenfold,The Stage,992,G Major
Rush,Armor and Sword,991,G Major
Stray Cats,"Jeanie, Jeanie, Jeanie",990,G Major
The Moody Blues,Strange Times,988,G Major
Warren Zevon,Tule's Blues,988,G Major
Mods,Tore Tang,984,G Major
Yeah Yeah Yeahs,Maps,983,G Major
Mudvayne,A New Game,982,G Major
Zedd,The Middle,982,G Major
Stray Cats,Rumble in Brighton,973,G Major
DJ Khaled,I’m the One,973,G Major
Red,Faceless,972,G Major
Egg,"The Song of McGillicudie the Pusillanimous (Or Don't Worry James, Your Socks Are Hanging in the Coal Cellar With Thomas)",972,G Major
Stone Temple Pilots,Big Bang Baby,971,G Major
Rush,One Little Victory (instrumental),969,G Major
Seether,Let You Down,962,G Major
Pearl Jam,Fuckin' Up,962,G Major
Pearl Jam,Inside Job,962,G Major
Foreigner,Urgent,962,G Major
Lindsey Stirling,Gavi’s Song,960,G Major
The Who,Who Are You?,957,G Major
X‐Ray Connection,Get Ready,956,G Major
Junkie XL,Def Beat,956,G Major
Switchfoot,We Are One Tonight,955,G Major
The Beatles,All Together Now,955,G Major
The Horrors,Draw Japan,950,G Major
Boston,I Need Your Love,950,G Major
George Winston,Sea,949,G Major
Aerosmith,The Other Side,948,G Major
Gipsy Kings,A tu Vera,946,G Major
N*E*R*D,Lapdance,945,G Major
The Moody Blues,Celtic Sonant,944,G Major
Billy Joel,The Entertainer,944,G Major
Metallica,...and Justice for All,942,G Major
ZZ Top,Got Me Under Pressure,940,G Major
The Crickets,I Fought the Law,939,G Major
X,Nausea,938,G Major
The Moody Blues,After You Came,936,G Major
Mitch Miller and The Gang,We Three Kings Of Orient Are,934,G Major
Bing Crosby,Round and Round the Christmas Tree,932,G Major
Kenny G,Songbird,932,G Major
Miranda Lambert,Somethin' Bad,930,G Major
Muddy Waters,I Feel Like Going Home,928,G Major
Dave Douglas,Passing Through,928,G Major
Rihanna,Love On The Brain,924,G Major
The Beatles,I Feel Fine,924,G Major
Dave Douglas,Rock of Billy,923,G Major
Tesla,Love Song,923,G Major
Steve Miller Band,You Send Me,922,G Major
U2,Peace on Earth,922,G Major
Passenger,Let Her Go (acoustic),920,G Major
Niccolò Paganini,24 Caprices Op. 1: No. 3 in E minor,919,G Major
Arlo Guthrie,The Motorcycle Song,918,G Major
Def Leppard,Too Late for Love,918,G Major
R.E.M.,The One I Love,918,G Major
Bing Crosby,I Sing Noel,916,G Major
Dave Douglas,Mountains From the Train,916,G Major
Linkin Park,War,916,G Major
Slayer,The Antichrist,915,G Major
Minutemen,This Ain’t No Picnic,915,G Major
Dropkick Murphys,The Fighting 69th,915,G Major
The Toxic Avenger,Escape (The Bloody Beetroots Remix),914,G Major
Nerf Herder,High Five Anxiety,914,G Major
Foo Fighters,Miss the Misery,914,G Major
Primal Scream,Jailbird,913,G Major
Sara Evans,Slow Me Down,912,G Major
U2,Wild Honey,912,G Major
Slayer,Die by the Sword,911,G Major
Prince,Delirious,911,G Major
Joe Esposito,You’re the Best,911,G Major
John Lennon,God,911,G Major
Saron Gas,Tied My Hands,910,G Major
Metallica,Hate Train,910,G Major
Stray Cats,"Too Hip, Gotta Go",908,G Major
Creed,Don't Stop Dancing,908,G Major
Tool,Reflection,908,G Major
Turboneger,We’re Gonna Drop the Atom Bomb,906,G Major
Doris Day,A Bushel and a Peck,902,G Major
Johnny Rivers,Secret Agent Man,901,G Major
Joseph Garlington,"My Life Is in You, Lord",896,G Major
Dinosaur Pile‐Up,11:11,896,G Major
Led Zeppelin,That’s the Way,894,G Major
Sum 41,Over My Head (Better Off Dead),894,G Major
Daft Punk,Voyager,894,G Major
Def Leppard,Rock of Ages,891,G Major
Staind,Can’t Believe,890,G Major
P!nk,Just Like Fire,889,G Major
Bon Jovi,Bad Medicine,882,G Major
Pierce the Veil,Props & Mayhem,880,G Major
Rush,Bastille Day,879,G Major
P!nk,U + Ur Hand,877,G Major
Skid Row,I Remember You,877,G Major
Peter Gabriel,Red Rain,876,G Major
Atif Aslam,Jeena Jeena (Remix),875,G Major
Ladyhawke,Girl Like Me,874,G Major
Hootie & the Blowfish,Tears Fall Down,874,G Major
The Offspring,Gone Away (live),873,G Major
Ella Fitzgerald,Wait Till You See Him (De-Phazz remix),871,G Major
Blind Willie Johnson,Praise God I’m Satisfied,870,G Major
Sum 41,Grab the Devil by the Horns and Fuck Him Up the Ass,869,G Major
Tool,Triad,869,G Major
Fall Out Boy,Get Busy Living or Get Busy Dying (Do Your Part to Save the Scene and Stop Going to Shows),869,G Major
Ariana Grande,Tattooed Heart,868,G Major
Stray Cats,Storm the Embassy,867,G Major
The Moody Blues,Never Comes the Day,867,G Major
Sheryl Crow,If It Makes You Happy,863,G Major
Jon Bon Jovi,"August 7, 4:15",862,G Major
World Party,Vanity Fair,861,G Major
M83,Reunion,861,G Major
The Used,Hands and Faces,858,G Major
Metallica,Hardwired,857,G Major
Sum 41,Jessica Kill,855,G Major
Miranda Lambert,Gravity Is a B**ch,853,G Major
Apollo 440,Cold Rock the Mic,851,G Major
The Moody Blues,The Story in Your Eyes,850,G Major
Sum 41,Ma Poubelle,850,G Major
Kid Rock,All Summer Long,849,G Major
Kaiser Chiefs,"Caroline, Yes",849,G Major
Warren Zevon,Werewolves of London,848,G Major
Coldplay,Up & Up,848,G Major
Bad Company,Rock and Roll Fantasy,846,G Major
Bush,Everything Zen,845,G Major
Limp Bizkit,Behind Blue Eyes,844,G Major
Third Eye Blind,Semi Charmed Life,841,G Major
Maroon 5,This Summer's Gonna Hurt like a Motherfucker,838,G Major
Metallica,"Atlas, Rise!",837,G Major
Arctic Monkeys,One for the Road,837,G Major
Sum 41,Skumfuk,836,G Major
Vlks,Stuffed Birds,832,G Major
Bob Dylan,Boots of Spanish Leather,827,G Major
Megadeth,Mechanix,826,G Major
Oasis,Fuckin' in the Bushes,825,G Major
Skrillex,Break'n a Sweat (original mix),825,G Major
Journey,Stone in Love,825,G Major
Hoobastank,I Don’t Think I Love You,823,G Major
Jimi Hendrix,Love or Confusion,823,G Major
Laban,Caught by Surprise,823,G Major
Metallica,Moth Into Flame,822,G Major
Hootie & the Blowfish,Innocence,821,G Major
They Might Be Giants,Don’t Let’s Start,820,G Major
Tom Petty,Mary Jane's Last Dance,819,G Major
White Lion,When the Children Cry,819,G Major
The Maranatha! Singers,"Lord, I Lift Your Name on High",818,G Major
John Mellencamp,Freedom’s Road,818,G Major
Billie Eilish,lovely,816,G Major
REO Speedwagon,Don't Let Him Go,815,G Major
Bruce Springsteen,Jacob’s Ladder,814,G Major
DEVO,Whip It (live),805,G Major
Peaches,Boys Wanna Be Her,805,G Major
Laban,Love in Siberia,803,G Major
Rammstein,Du hast,801,G Major
M83,Reunion (radio edit),800,G Major
MIKA,Grace Kelly,800,G Major
Red Hot Chili Peppers,Coffee Shop,795,G Major
Jaci Velásquez,I Will Rest in You,795,G Major
John Lennon,How?,794,G Major
Nas,Sly Fox,793,G Major
Jaci Velásquez,Un Lugar Celestial,792,G Major
Creedence Clearwater Revival,Who’ll Stop the Rain,792,G Major
Foo Fighters,T‐Shirt,790,G Major
America,You Can Do Magic,789,G Major
Foo Fighters,The Sky Is a Neighborhood,784,G Major
The Philadelphia Orchestra,"Vocalise, op. 34, no. 14",783,G Major
John Lee Hooker,Howlin’ Wolf,783,G Major
Green Day,Bang Bang,783,G Major
M83,Reunion (instrumental),773,G Major
Mudvayne,Dead Inside,771,G Major
DNCE,Cake by the Ocean,770,G Major
R.E.M.,Leaving New York (album version),769,G Major
Jim Croce,Big Bad Leroy Brown,768,G Major
Led Zeppelin,Bring It On Home,767,G Major
Lindsey Stirling,Love’s Just a Feeling,767,G Major
Catherine Warwick,Pollyanna (I Believe in You),766,G Major
Hole,Violet,765,G Major
Kraftwerk,Antenna,761,G Major
Minutemen,Corona,760,G Major
Taj Mahal & the Hula Blues Band,Livin’ on Easy,756,G Major
Megadeth,Five Magics,754,G Major
The Byrds,Eight Miles High,753,G Major
John Lennon,Attica State (live),753,G Major
Five for Fighting,100 Years,753,G Major
Blue October,Hate Me,750,G Major
Metallica,The End of the Line,750,G Major
Mannheim Steamroller,O’ Tannenbaum,748,G Major
Loverboy,Lovin’ Every Minute of It,746,G Major
Minutemen,One Reporter’s Opinion,743,G Major
Bon Jovi,Who Says You Can't Go Home (feat. Jennifer Nettles),742,G Major
R.E.M.,Hallelujah,742,G Major
Usher,OMG,741,G Major
Future,Move That Dope,740,G Major
Rae Sremmurd,Black Beatles,739,G Major
Stevie Ray Vaughan and Double Trouble,Texas Flood,739,G Major
Metric,Black Sheep,737,G Major
Foo Fighters,Run,736,G Major
J.D. Jaber,Don't Wake Me Up,736,G Major
Soulja Boy Tell ’Em,30 Thousand 100 Million,735,G Major
Jessie Reyez,Figures,733,G Major
Childish Gambino,Heartbeat,732,G Major
The Band,The Shape I'm In,732,G Major
Five Finger Death Punch,Back for More,731,G Major
Roy Buchanan,Flash Chordin’,730,G Major
Grand Funk Railroad,Time Machine,730,G Major
Kraftwerk,Europe Endless,730,G Major
La Mafia,Amor secreto,729,G Major
The Used,The Taste of Ink,729,G Major
The Wallflowers,Sleepwalker,729,G Major
Van Halen,Fire in the Hole,729,G Major
Marilyn Manson,Lunchbox,728,G Major
R.E.M.,Life and How to Live It,728,G Major
Skillet,Back From the Dead,726,G Major
R.E.M.,Leaving New York,725,G Major
Wings,Another Day,725,G Major
Hootie & the Blowfish,Deeper Side,724,G Major
Megadeth,Bad Omen,724,G Major
Red Hot Chili Peppers,Warped,724,G Major
Interpol,The Heinrich Maneuver,724,G Major
Wings,Live and Let Die,723,G Major
Meat Loaf,"In the Land of the Pig, the Butcher Is King",721,G Major
Elvis Presley,(Marie's the Name) His Latest Flame,721,G Major
Metallica,Spit Out the Bone,720,G Major
George Shearing,Children’s Waltz,719,G Major
Bruce Springsteen,Terry’s Song,719,G Major
R.E.M.,Electrolite,718,G Major
Vince Guaraldi Trio,Great Pumpkin Waltz,717,G Major
Passenger,Let Her Go (Blues),716,G Major
Everclear,Amphetamine,714,G Major
The Band,Don’t Do It,711,G Major
Bill Withers,Use Me,708,G Major
Clarence “Gatemouth” Brown,Ventilator Blues,708,G Major
Ladyhawke,"Black, White & Blue",707,G Major
Al Jarreau,Raging Waters,706,G Major
Kid Rock,Picture (feat. Sheryl Crow),706,G Major
RuN RiOT,A Light Goes Off (Run Riot remix),702,G Major
ZZ Top,Stages (extended version),701,G Major
R.E.M.,Imitation of Life,701,G Major
The Wallflowers,Witness,700,G Major
Jefferson Airplane,D.C.B.A.‐25,699,G Major
Kraftwerk,Sex Object,699,G Major
The Lovin’ Spoonful,Did You Ever Have to Make Up Your Mind,698,G Major
Shinedown,Fly From the Inside,697,G Major
Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),697,G Major
Macy Gray,Walk This Way,695,G Major
Megadeth,The Conjuring,695,G Major
Metallica,Of Wolf and Man,694,G Major
The Rolling Stones,(I Can't Get No) Satisfaction,694,G Major
k.d. lang,Your Smoke Screen,694,G Major
Peggy Lee,Johnny Guitar,693,G Major
Santana,Jungle Strut,693,G Major
Asking Alexandria,Alone in a Room,691,G Major
Run‐D.M.C.,It's Like That,691,G Major
Fleetwood Mac,Over & Over,688,G Major
George Benson,Don't Start No Schtuff,687,G Major
Sunpie Barns,Sunpie's Romp & Stomp,686,G Major
Melissa Etheridge,Breakdown,686,G Major
The Wallflowers,First One in the Car,686,G Major
“Weird Al” Yankovic,Dare to Be Stupid (instrumental),685,G Major
Krokus,Screaming in the Night,683,G Major
John Mayer,Route 66,683,G Major
Glenn Frey,You Belong To The City,682,G Major
The Beatles,Yesterday (live at Tokio 1966),682,G Major
Volbeat,Seal the Deal,682,G Major
The Rolling Stones,Mother’s Little Helper,681,G Major
Marilyn Manson,KILL4ME,679,G Major
Megadeth,These Boots,678,G Major
Megadeth,United Abominations,678,G Major
Jet,Hold On,678,G Major
Beth Orton,Sugar Boy,678,G Major
The Moody Blues,Don’t You Feel Small,678,G Major
Joan Jett and the Blackhearts,I Hate Myself for Lovin' You,678,G Major
Creedence Clearwater Revival,Keep On Chooglin’,678,G Major
Tom Petty and the Heartbreakers,The Damage You’ve Done,677,G Major
Patrick Swayze,She’s Like the Wind,677,G Major
"Emerson, Lake & Palmer",Lucky Man,674,G Major
The Moody Blues,Emily’s Song,672,G Major
Tom Petty and the Heartbreakers,I Need to Know,672,G Major
The Beach Boys,Surfin',670,G Major
Seether,Count Me Out,669,G Major
Santana,I Believe It’s Time,669,G Major
The Pussycat Dolls,When I Grow Up,668,G Major
Drivin’ N’ Cryin’,Around the Long Way,667,G Major
Sheena Easton,For Your Eyes Only,667,G Major
Seether,Stoke the Fire,666,G Major
Tool,Message to Harry Manback,666,G Major
Sheryl Crow,Make It Go Away (Radiation Song),664,G Major
Meghan Trainor,Me Too,664,G Major
Jimmy Buffett,Everybody’s on the Phone,663,G Major
The Who,It’s Hard,663,G Major
Fuel,Innocent,663,G Major
Beth Orton,Galaxy of Emptiness,661,G Major
Dokken,Back in the Streets,661,G Major
Scorpions,Blackout,660,G Major
Luther Vandross,Here and Now,659,G Major
The Moody Blues,The Other Side of Life,657,G Major
Enrique Iglesias,Bailando (Spanish version),657,G Major
Pieces of a Dream,The Shadow of Your Smile,657,G Major
Camomilla,Queen of the Night,656,G Major
John Lennon,Scared,654,G Major
The Doors,When the Music’s Over,653,G Major
Lifehouse,Good Enough,651,G Major
Creedence Clearwater Revival,I Put a Spell on You,650,G Major
Rod Stewart,I’d Rather Go Blind (album version),650,G Major
“Weird Al” Yankovic,Dare to Be Stupid,650,G Major
Billie Eilish,wish you were gay,649,G Major
Run‐D.M.C.,It's Like That (radio edit),646,G Major
Billie Eilish,bellyache,646,G Major
R.E.M.,The Great Beyond,646,G Major
Def Leppard,Now,645,G Major
George Dorn Screams,Over,645,G Major
Rodney Crowell,Earthbound,644,G Major
Sheryl Crow,Now That You're Gone,643,G Major
Genesis,No Son of Mine,643,G Major
Shinedown,THE HUMAN RADIO,643,G Major
Peggy Lee,He's a Tramp,642,G Major
The Stooges,1970,640,G Major
Santana,Open Invitation,639,G Major
MAGIC!,No Regrets,638,G Major
The Byrds,Mr. Spaceman,636,G Major
DJ Spooky,B-Side Wins Again,636,G Major
The Veronicas,Take Me on the Floor,636,G Major
DJ Spooky,B-Side Wins Again,636,G Major
The Rolling Stones,As Tears Go By,636,G Major
Styx,Crystal Ball,635,G Major
Styx,Miss America,635,G Major
Doctor’s Cat,Feel the Drive,634,G Major
Barbra Streisand,Have Yourself a Merry Little Christmas,634,G Major
Fatboy Slim,Going Out of My Head,633,G Major
Katy Perry,Ur So Gay,632,G Major
Alanis Morissette,Hands Clean,632,G Major
P.M. Dawn,A Watchers Point of View (Don't Cha Think) (Todd Terry's Hard House mix),631,G Major
John Mellencamp,Stones in My Passway,630,G Major
Marilyn Manson,The Reflecting God,630,G Major
Fastway,Say What You Will,629,G Major
Elvis Presley,Stuck on You,629,G Major
Ian & Sylvia,The Mighty Quinn,627,G Major
Everclear,Wonderful,626,G Major
Halestorm,Vicious,626,G Major
Dio,Hungry for Heaven (live),625,G Major
Fergie,London Bridge,625,G Major
U2,Numb,624,G Major
Ready for the World,Oh Sheila,624,G Major
Eric Clapton,Pretending,623,G Major
The Beatles,Wild Honey Pie,622,G Major
Lindsey Stirling,Moon Trance,621,G Major
“Weird Al” Yankovic,Mr. Popeil (instrumental version),621,G Major
Jars of Clay,I'll Fly Away,620,G Major
Slayer,Show No Mercy,619,G Major
Megadeth,Gears of War,619,G Major
